********************************************************************************
Field Output Report, written Thu Jul 06 10:09:25 2017

Source 1
---------

   ODB: D:/Abaqus_working/3D_SHEAR_FORCE_ELASTIC_elem_5_160x120x120mm_intp_1_DIRECT.odb
   Step: Load
   Frame: Increment      5: Step Time =    5.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: RECTANGULARINSTANCE

    Node Label          U.U1          U.U2          U.U3
                      @Loc 1        @Loc 1        @Loc 1
---------------------------------------------------------
           546     17.30E-33         36.54     201.8E-03
           547     22.14E-33         36.45     223.4E-03
           548     28.61E-33         36.32     243.7E-03
           549     41.21E-33         36.12     262.4E-03
           550     19.74E-33         35.69     279.2E-03
           551    -19.74E-33         35.67    -184.8E-03
           552    -43.13E-33         36.11    -173.7E-03
           553    -33.07E-33         36.31    -161.4E-03
           554    -27.16E-33         36.44    -148.0E-03
           555    -22.65E-33         36.52    -133.6E-03
           556    -19.03E-33         36.58    -118.5E-03
           557    -15.97E-33         36.61    -102.7E-03
           558    -13.32E-33         36.63    -86.41E-03
           559    -10.96E-33         36.64    -69.64E-03
           560    -8.808E-33         36.64    -52.52E-03
           561    -6.800E-33         36.64    -35.15E-03
           562    -4.880E-33         36.64    -17.62E-03
           563    -3.001E-33         36.64     349.2E-18
           564    -1.115E-33         36.64     17.62E-03
           565     825.9E-36         36.64     35.15E-03
           566     2.871E-33         36.64     52.52E-03
           567     5.077E-33         36.64     69.64E-03
           568     7.514E-33         36.63     86.41E-03
           569     10.27E-33         36.61     102.7E-03
           570     13.46E-33         36.58     118.5E-03
           571     17.29E-33         36.52     133.6E-03
           572     22.14E-33         36.44     148.0E-03
